PreTerminal RT
2000	0.38373	0.71633	0.24598	0.95781	0.50588	0.21641	0.42202	0.47505	0.33567	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.97746	1.00000	1.00000	0.29580	1.00000	1.00000	0.89056	1.00000	
2001	0.38180	0.71190	0.23881	0.91630	0.49040	0.20178	0.41856	0.46904	0.33151	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.96760	1.00000	1.00000	0.29008	1.00000	1.00000	0.82651	1.00000	
2002	0.37658	0.70637	0.23350	0.88859	0.48460	0.19471	0.41269	0.46355	0.33186	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.95352	1.00000	1.00000	0.28787	1.00000	1.00000	0.79032	1.00000	
2003	0.37369	0.70363	0.23251	0.89025	0.48259	0.19560	0.41000	0.46188	0.33047	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.94729	1.00000	1.00000	0.28606	1.00000	1.00000	0.79978	1.00000	
2004	0.37422	0.70275	0.23270	0.89860	0.48182	0.19428	0.40964	0.46131	0.32757	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.94870	1.00000	1.00000	0.28475	1.00000	1.00000	0.80806	1.00000	
Terminal RT
1979	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1980	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1981	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1982	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1983	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1984	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1985	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.84146	0.79957	0.62388	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1986	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.74229	0.47912	0.69270	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1987	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.50947	0.32632	0.61816	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1988	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.56066	0.52818	0.74789	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1989	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.59519	0.70376	0.85600	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1990	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.47624	0.54823	1.39928	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1991	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.48417	0.71206	1.60487	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1992	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.56250	0.65177	0.43656	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1993	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.64726	0.68365	0.42182	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1994	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.50357	0.53672	0.39789	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1995	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.44889	0.51914	0.38598	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1996	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.45080	0.51182	0.35609	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1997	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.44533	0.49656	0.35120	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1998	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.42862	0.48061	0.34815	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
1999	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.42208	0.47563	0.34257	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
2000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.42202	0.47505	0.33567	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
2001	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.41856	0.46904	0.33151	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
2002	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.41269	0.46355	0.33186	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
2003	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.41000	0.46188	0.33047	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
2004	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.40964	0.46131	0.32757	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
