
island Puget_Sound_group
latlon 55 17 14 N 129 56 45 W
latlon 55 18 49 N 129 58 26 W
latlon 55 20 36 N 130 0 30 W
latlon 55 21 46 N 130 0 3 W
latlon 55 23 57 N 130 1 1 W
latlon 55 25 52 N 130 1 11 W
latlon 55 27 40 N 130 2 0 W
latlon 55 29 38 N 130 4 14 W
latlon 55 31 32 N 130 5 11 W
latlon 55 33 23 N 130 6 41 W
latlon 55 35 6 N 130 6 29 W
latlon 55 36 22 N 130 6 24 W
latlon 55 38 7 N 130 5 37 W
latlon 55 40 49 N 130 5 27 W
latlon 55 41 45 N 130 7 25 W
latlon 55 44 34 N 130 8 13 W
latlon 55 47 19 N 130 6 29 W
latlon 55 49 26 N 130 3 59 W
latlon 55 52 29 N 130 0 40 W
latlon 55 53 41 N 129 59 35 W
latlon 55 55 32 N 129 59 7 W
end (coastline)
 
coastline
latlon 55 55 33 N 130 0 0 W
latlon 55 54 57 N 130 0 28 W
latlon 55 53 46 N 130 1 37 W
latlon 55 52 1 N 130 3 15 W
latlon 55 50 18 N 130 4 46 W
latlon 55 49 39 N 130 6 17 W
latlon 55 49 22 N 130 7 34 W
latlon 55 47 48 N 130 8 50 W
latlon 55 45 31 N 130 10 21 W
latlon 55 44 0 N 130 9 24 W
latlon 55 41 54 N 130 8 29 W
latlon 55 38 45 N 130 7 28 W
latlon 55 36 51 N 130 8 0 W
latlon 55 34 2 N 130 8 3 W
latlon 55 32 11 N 130 7 25 W
latlon 55 29 17 N 130 5 56 W
latlon 55 26 37 N 130 3 6 W
latlon 55 24 0 N 130 3 19 W
latlon 55 22 44 N 130 2 27 W
latlon 55 19 16 N 130 1 21 W
latlon 55 17 1 N 129 59 19 W
latlon 55 15 35 N 130 1 44 W
latlon 55 13 32 N 130 4 5 W
latlon 55 11 26 N 130 7 3 W
latlon 55 9 37 N 130 9 6 W
latlon 55 5 53 N 130 11 34 W
latlon 55 1 54 N 130 13 52 W
latlon 54 59 49 N 130 15 44 W
latlon 54 56 51 N 130 19 25 W
latlon 54 54 22 N 130 22 48 W
latlon 54 50 38 N 130 28 20 W
latlon 54 48 41 N 130 32 12 W
latlon 54 48 4 N 130 33 30 W
latlon 54 48 52 N 130 36 12 W
latlon 54 48 17 N 130 38 25 W
latlon 54 46 38 N 130 39 5 W
latlon 54 46 13 N 130 40 46 W
latlon 54 46 4 N 130 42 38 W
latlon 54 47 29 N 130 44 1 W
latlon 54 48 46 N 130 42 40 W
latlon 54 49 27 N 130 41 50 W
latlon 54 50 24 N 130 42 8 W
latlon 54 50 53 N 130 43 19 W
latlon 54 49 5 N 130 44 35 W
latlon 54 49 26 N 130 45 42 W
latlon 54 47 19 N 130 47 8 W
latlon 54 46 9 N 130 50 56 W
latlon 54 46 58 N 130 53 29 W
latlon 54 48 9 N 130 55 41 W
latlon 54 49 13 N 130 56 15 W
latlon 54 51 9 N 130 55 28 W
latlon 54 52 16 N 130 56 39 W
latlon 54 53 29 N 130 56 44 W
latlon 54 55 59 N 130 57 43 W
latlon 54 56 48 N 130 56 4 W
latlon 54 58 20 N 130 58 9 W
latlon 54 59 19 N 130 59 5 W
latlon 54 59 40 N 131 0 30 W
latlon 55 0 45 N 131 0 0 W
latlon 55 2 0 N 130 59 12 W
latlon 55 2 55 N 130 58 25 W
latlon 55 4 2 N 130 58 44 W
latlon 55 4 55 N 130 54 28 W
latlon 55 6 41 N 130 49 24 W
